id,ean,name,type,food_type,brand,product_origin,supplier,top_category,top_category_id,category_path,size,unit_of_measure,increment_by,min_order,max_order,price,currency,formatted_price,min_buying_value,stock_status,stock_qty,is_available,availability_max,seller,seller_type,shipping,is_marketplace,is_express,is_bulk,is_scalable,is_fbc,preorder,has_promo,sku,standard_sku,standard_sku_2,sku_qty,sku_unit,flag_missing_sku,flag_zero_or_negative,flag_size_outlier,flag_iqr_outlier,unit_price,lier,flag_unit_price_outlier,flag_any_out,unit_price_index,department,category,subcategory,category_median_unit_price_x,category_price_index,category_median_unit_price_y,category_median_unit_price,product_price_segment,category_premium_ceiling,price_gap_to_premium,flag_money_on_table,uplift_factor,should_be_price_index,should_be_unit_price,should_be_price,price_uplift_potential
2142,6921180820001,Pearl River Bridge Superior Light Soy Sauce 150ml,FOOD,DRY,PEARL RIVER BRIDGE,China,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Soya Sauce,150ml,pieces,1.0,1.0,24,149,KES,KES149.00,149.0,lowStock,5.0,True,5,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,150ML,150ML,150ML,150.0,ML,False,False,False,False,0.9933333333333333,False,,False,89.67592592592591,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,1.2533333333333334,79.25531914893617,1.2533333333333334,1.2533333333333334,Value,608.6956521739131,529.440333024977,True,0.4,291.03145235892697,3.6475942028985515,547.1391304347827,398.1391304347827
76425,8295660770,DE NIGRIS ORG BALSAMIC VINEGAR500ML,FOOD,DRY,DE NIGRIS,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Salad Dressings & Vinaigrettes/Special Vinegars",500ml,pieces,1.0,1.0,10,1090,KES,KES1090.00,1090.0,lowStock,6.0,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,500ML,500ML,500ML,500.0,ML,False,False,False,False,2.18,False,,False,196.80555555555557,Food Cupboard,"Condiments, Dressings & Marinades",Salad Dressings & Vinaigrettes,1.0558823529411765,206.46239554317552,1.0558823529411765,1.0558823529411765,Premium,1024.4196843082636,817.9572887650882,False,0.0,206.46239554317552,2.18,1090.0,0.0
164588,6223006530287,Teeka Fun Delicious Chocolate For Girls 15G,FOOD,DRY,TEEKA,Egypt,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Kids Chocolates,15g,pieces,1.0,1.0,10,140,KES,KES140.00,140.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,15G,15G,15G,15.0,G,False,False,False,False,9.333333333333334,False,,False,602.1505376344086,Food Cupboard,Chocolate & Confectionery,Chocolates,3.5,266.6666666666667,3.5,3.5,Premium,388.57142857142856,121.90476190476187,False,0.0,266.6666666666667,9.333333333333334,140.0,0.0
27740,6162000011067,Zesta Apricot Jam 500g,FOOD,DRY,ZESTA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Jams, Honey & Spreads/Jams/Apricot Jam",500g,pieces,1.0,1.0,10,259,KES,KES259.00,259.0,lowStock,2.0,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,500G,500G,500G,500.0,G,False,False,False,False,0.518,False,,False,33.41935483870967,Food Cupboard,"Jams, Honey & Spreads",Jams,0.83125,62.31578947368421,0.83125,0.83125,Value,740.3123192596877,677.9965297860035,True,0.4,333.5144013880856,2.7723384615384616,1386.1692307692308,1127.1692307692308
130219,745125439822,Queen Deli  Hot Spicy Olives 150g,FOOD,FRESH,Lemoc:Ladha Tamu,Panama,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Olives & Pickles",150g,pieces,1.0,1.0,10,1030,KES,KES1030.00,1030.0,lowStock,4.0,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,150G,150G,150G,150.0,G,False,False,False,False,6.866666666666666,False,,False,443.01075268817203,Food Cupboard,"Tins, Jars & Packets",Pickles & Olives,1.2173913043478262,564.047619047619,1.2173913043478262,1.2173913043478262,Premium,974.4196428571428,410.37202380952374,False,0.0,564.047619047619,6.866666666666666,1030.0,0.0
175304,6164000449093,Java Chocolate Chip Cookies 90g,FOOD,DRY,JAVA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Cookies",90g,pieces,1.0,1.0,10,209,KES,KES209.00,209.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,90G,90G,90G,90.0,G,False,False,False,False,2.3222222222222224,False,,False,149.82078853046596,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,216.77687021911058,1.07125,1.07125,Premium,583.4305717619603,366.6537015428497,False,0.0,216.77687021911058,2.3222222222222224,209.00000000000003,2.842170943040401e-14
13916,6008835000015,Peptang  Tomato Sauce 400g,FOOD,DRY,PEPTANG,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Peri-Peri",400g,pieces,1.0,1.0,10,115,KES,KES115.00,115.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,400G,400G,400G,400.0,G,False,False,False,False,0.2875,False,,False,18.548387096774192,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,0.7072582159624413,40.64993428302112,0.7072582159624413,0.7072582159624413,Value,1024.4196843082636,983.7697500252425,True,0.4,434.1578342931182,3.07061695328268,1228.246781313072,1113.246781313072
172823,8026365726197,Colfresh Black Strawberry/Mint Gum 21g,FOOD,DRY,COLFRESH,Italy,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Toffees & Caramel,21g,pieces,1.0,1.0,10,163,KES,KES163.00,163.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,21G,21G,21G,21.0,G,False,False,False,False,7.761904761904762,False,,False,500.7680491551459,Food Cupboard,Chocolate & Confectionery,Candy,3.5,221.76870748299316,3.5,3.5,Premium,388.57142857142856,166.8027210884354,False,0.0,221.76870748299316,7.761904761904762,163.0,0.0
87302,6164000795275,Simply Gourmet Almonds Ground 150g,FOOD,DRY,SIMPLY GOURMET,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Almonds",150g,pieces,1.0,1.0,10,548,KES,KES548.00,548.0,lowStock,3.0,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,150G,150G,150G,150.0,G,False,False,False,False,3.6533333333333333,False,,False,235.69892473118279,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,200.01042807237081,1.8265714285714285,1.8265714285714285,Premium,765.9158454559675,565.9054173835967,False,0.0,200.01042807237081,3.6533333333333333,548.0,0.0
236008,6224010802421,Pretzo Original Nacho Cheese Crips 90G,FOOD,DRY,Pretzo,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",,pieces,1.0,1.0,10,188,KES,KES188.00,188.0,lowStock,3.0,True,3,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,90G,90G,90G,90.0,G,False,False,False,False,2.088888888888889,False,,False,134.76702508960574,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,153.55078228586584,1.3603896103896105,1.3603896103896105,Premium,619.5704057279236,466.01962344205776,False,0.0,153.55078228586584,2.088888888888889,188.0,0.0
66066,6161101143189,Naturalli Organic Red Maca Powder 100g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Creams,100g,pieces,1.0,1.0,10,1199,KES,KES1199.00,1199.0,lowStock,1.0,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,11.99,False,,False,773.5483870967741,Food Cupboard,Sugar & Home Baking,Baking Ingredients,1.1422222222222222,1049.7081712062256,1.1422222222222222,1.1422222222222222,Premium,1049.7081712062256,0.0,False,0.0,1049.7081712062256,11.99,1199.0,0.0
211920,6164000449390,Java Pinacolada Eggless Cookies 90g,FOOD,DRY,JAVA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Digestives & Assorted Biscuits/Butter Cookies",90g,pieces,1.0,1.0,10,209,KES,KES209.00,209.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,90G,90G,90G,90.0,G,False,False,False,False,2.3222222222222224,False,,False,149.82078853046596,Food Cupboard,"Biscuits, Crackers & Cakes",Digestives & Assorted Biscuits,1.07125,216.77687021911058,1.07125,1.07125,Premium,583.4305717619603,366.6537015428497,False,0.0,216.77687021911058,2.3222222222222224,209.00000000000003,2.842170943040401e-14
181915,8000320997266,Cirio Pizza Sauce 400G,FOOD,DRY,CIRIO,Italy,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Pizza Sauce,400g,pieces,1.0,1.0,10,495,KES,KES495.00,495.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,400G,400G,400G,400.0,G,False,False,False,False,1.2375,False,,False,79.83870967741935,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,2.3,53.80434782608696,2.3,2.3,Value,608.6956521739131,554.8913043478261,True,0.4,275.76086956521743,6.3425,2537.0,2042.0
189247,7622202313561,Cadbury Moro Nc Cholate Bar 38G,FOOD,DRY,CADBURY,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Tablet Chocolates,,pieces,1.0,1.0,10,89,KES,KES89.00,89.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,38G,38G,38G,38.0,G,False,False,False,False,2.3421052631578947,False,,False,151.10356536502545,Food Cupboard,Chocolate & Confectionery,Chocolates,3.5,66.9172932330827,3.5,3.5,Value,388.57142857142856,321.65413533834584,True,0.4,195.57894736842104,6.845263157894737,260.12,171.12
27773,6162000023015,Zesta Fruit Chutney 450 gr,FOOD,DRY,ZESTA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Gherkins & Pickles",450 gr,pieces,1.0,1.0,10,219,KES,KES219.00,219.0,lowStock,8.0,True,8,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,,,450G,450.0,G,False,False,False,False,0.4866666666666667,False,,False,31.397849462365592,Food Cupboard,"Tins, Jars & Packets",Pickles & Olives,1.2173913043478262,39.976190476190474,1.2173913043478262,1.2173913043478262,Value,974.4196428571428,934.4434523809523,True,0.4,413.75357142857143,5.037000000000001,2266.6500000000005,2047.6500000000005
93972,8410159038267,FIGARO PLAIN BLACK OLIVE 240G,FOOD,DRY,FIGARO,Spain,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Black Olives",240g,pieces,1.0,1.0,10,370,KES,KES370.00,370.0,lowStock,2.0,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,240G,240G,240G,240.0,G,False,False,False,False,1.5416666666666667,False,,False,99.46236559139786,Food Cupboard,"Tins, Jars & Packets",Pickles & Olives,1.2173913043478262,126.63690476190477,1.2173913043478262,1.2173913043478262,Premium,974.4196428571428,847.782738095238,False,0.0,126.63690476190477,1.5416666666666667,370.0,0.0
159807,6161114160241,Norda Cribaz Tomato Potato Crisps 160G,FOOD,DRY,Norda:Cribaz,KENYA,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",160G,pieces,1.0,1.0,10,180,KES,KES180.00,180.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,160G,160G,160G,160.0,G,False,False,False,False,1.125,False,,False,72.58064516129032,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,82.69689737470166,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,536.873508353222,True,0.4,297.44630071599045,4.046428571428572,647.4285714285714,467.42857142857144
119937,6164004732337,Kaputei Spaghetti Bolognese Sauce 650g,FOOD,DRY,KAPUTEI,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Cooking Ingredients/Cooking Sauces & Pastes/Pasta Sauce,650g,pieces,1.0,1.0,2,610,KES,KES610.00,610.0,inStock,,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,650G,650G,650G,650.0,G,False,False,False,False,0.9384615384615385,False,,False,60.54590570719603,Food Cupboard,Cooking Ingredients,Cooking Sauces & Pastes,2.3,40.802675585284284,2.3,2.3,Value,608.6956521739131,567.8929765886288,True,0.4,267.9598662207358,6.163076923076923,4005.9999999999995,3395.9999999999995
8729,6161100770072,Green Forest Roasted And Salted Unpeeled Peanuts 100g,FOOD,DRY,GREENFOREST,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",100g,pieces,1.0,1.0,24,80,KES,KES80.00,80.0,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,0.8,False,,False,51.61290322580645,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,43.79790395745347,1.8265714285714285,1.8265714285714285,Value,765.9158454559675,722.117941498514,True,0.4,332.64508055685906,6.076,607.5999999999999,527.5999999999999
117657,6164004632460,Sunveat Strawberry Wafers 125g,FOOD,DRY,SUNVEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Coated Biscuits & Wafers/Wafers",160g,pieces,1.0,1.0,24,149,KES,KES149.00,149.0,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,125G,125G,125G,125.0,G,False,False,False,False,1.192,False,,False,76.9032258064516,Food Cupboard,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,1.07125,111.27187864644105,1.07125,1.07125,Upper-Mainstream,583.4305717619603,472.15869311551927,True,0.8,488.99883313885647,5.2384,654.8000000000001,505.80000000000007
27810,6162000022513,Zesta Custard Powder 250g,FOOD,DRY,ZESTA,Kenya,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Sugar & Home Baking/Baking Ingredients/Custard,250g,pieces,1.0,1.0,10,89,KES,KES89.00,89.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,True,250G,250G,250G,250.0,G,False,False,False,False,0.356,False,,False,22.96774193548387,Food Cupboard,Sugar & Home Baking,Baking Ingredients,1.1422222222222222,31.167315175097276,1.1422222222222222,1.1422222222222222,Value,1049.7081712062256,1018.5408560311283,True,0.4,438.5836575875486,5.0096,1252.3999999999999,1163.3999999999999
22042,6161103320854,Nutrameal Imported Popcorn Kernels 250G,FOOD,DRY,NUTRAMEAL,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Pop Corn",250g,pieces,1.0,1.0,10,92,KES,KES92.00,92.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,250G,250G,250G,250.0,G,False,False,False,False,0.368,False,,False,23.741935483870964,Food Cupboard,"Chips, Dips & Snacks",Pop Corn,1.3603896103896105,27.05107398568019,1.3603896103896105,1.3603896103896105,Value,619.5704057279236,592.5193317422434,True,0.4,264.05880668257754,3.592228571428571,898.0571428571428,806.0571428571428
67663,6161100916463,Tropical Heat  Safari Puffs Chill Lem18G,FOOD,DRY,TROPICAL HEAT,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Cakes,Cupcake & Muffins/Croisant",18G,pieces,1.0,1.0,10,20,KES,KES20.00,20.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,18G,18G,18G,18.0,G,False,False,False,False,1.1111111111111112,False,,False,71.68458781362007,Food Cupboard,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",1.07125,103.72099053545962,1.07125,1.07125,Mainstream,583.4305717619603,479.7095812265007,True,0.6,391.54673927136,4.194444444444444,75.49999999999999,55.499999999999986
27815,6162000023220,Zesta Brown Vinegar 700ml,FOOD,DRY,ZESTA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Salad Dressings & Vinaigrettes/Special Vinegars",700ml,pieces,1.0,1.0,10,88,KES,KES88.00,88.0,lowStock,4.0,True,4,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,700ML,700ML,700ML,700.0,ML,False,False,False,False,0.12571428571428572,False,,False,11.34920634920635,Food Cupboard,"Condiments, Dressings & Marinades",Salad Dressings & Vinaigrettes,1.0558823529411765,11.906088340628731,1.0558823529411765,1.0558823529411765,Value,1024.4196843082636,1012.513595967635,True,0.4,416.91152672768277,4.402095238095239,3081.466666666667,2993.466666666667
150630,8901050026809,Virginia Green Garden Dill Pickle 680g,FOOD,DRY,VIRGINIA GREEN GARDEN,India,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Pickles & Olives/Gherkins & Pickles",680g,pieces,1.0,1.0,10,375,KES,KES375.00,375.0,lowStock,1.0,True,1,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,680G,680G,680G,680.0,G,False,False,False,False,0.5514705882352942,False,,False,35.57874762808349,Food Cupboard,"Tins, Jars & Packets",Pickles & Olives,1.2173913043478262,45.299369747899156,1.2173913043478262,1.2173913043478262,Value,974.4196428571428,929.1202731092436,True,0.4,416.94747899159665,5.075882352941177,3451.6000000000004,3076.6000000000004
52816,6009626890532,Amigos Suvadana Mouth Freshener 150g,FOOD,DRY,AMIGOS,South Africa,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/World Specialities/Indian Food,150g,pieces,1.0,1.0,10,231,KES,KES231.00,231.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,150G,150G,150G,150.0,G,False,False,False,False,1.54,False,,False,99.35483870967742,Food Cupboard,World Specialities,Indian Food,2.158590308370044,71.34285714285716,2.158590308370044,2.158590308370044,Value,470.68942961800104,399.3465724751439,True,0.4,231.08148613291473,4.988102564102564,748.2153846153847,517.2153846153847
210984,6161103375502,Dairyland Salted Caramel Chocolate Bar 40G,FOOD,DRY,DAIRYLAND,,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Minis & Miniatures,40g,pieces,1.0,1.0,10,120,KES,KES120.00,120.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,40G,40G,40G,40.0,G,False,False,False,False,3.0,False,,False,193.54838709677418,Food Cupboard,Chocolate & Confectionery,Chocolates,3.5,85.71428571428571,3.5,3.5,Value,388.57142857142856,302.85714285714283,True,0.4,206.85714285714283,7.239999999999999,289.59999999999997,169.59999999999997
198402,6164004645262,Aryuva Coconut Cream 400ml,FOOD,DRY,ARYUVA,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Coconut Cream",400ml,pieces,1.0,1.0,10,350,KES,KES350.00,350.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,400ML,400ML,400ML,400.0,ML,False,False,False,False,0.875,False,,False,78.99305555555554,Food Cupboard,"Tins, Jars & Packets",Coconut Cream,0.876,99.88584474885845,0.876,0.876,Mainstream,974.4196428571428,874.5337981082844,True,0.6,624.606123613829,5.471549642857142,2188.6198571428567,1838.6198571428567
156807,8006070072529,Vanini Dark 74% Chocolate Bar 100g,FOOD,DRY,,Italy,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Chocolates/Tablet Chocolates,100g,pieces,1.0,1.0,10,899,KES,KES899.00,899.0,lowStock,6.0,True,6,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,8.99,False,,False,580.0,Food Cupboard,Chocolate & Confectionery,Chocolates,3.5,256.85714285714283,3.5,3.5,Premium,388.57142857142856,131.71428571428572,False,0.0,256.85714285714283,8.99,899.0,0.0
72723,7174000409156,Sesia Roasted Peanuts 200g,FOOD,DRY,SESIA,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Peanuts",200g,pieces,1.0,1.0,10,120,KES,KES120.00,120.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,200G,200G,200G,200.0,G,False,False,False,False,0.6,False,,False,38.70967741935484,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,32.8484279680901,1.8265714285714285,1.8265714285714285,Value,765.9158454559675,733.0674174878775,True,0.4,326.07539496324114,5.956000000000001,1191.2000000000003,1071.2000000000003
135980,6161113062386,Simply Gourmet Raw Macadamia Nuts 150g,FOOD,DRY,SIMPLY GOURMET,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Nuts & Seeds/Nuts",150g,pieces,1.0,1.0,10,419,KES,KES419.00,419.0,lowStock,7.0,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,150G,150G,150G,150.0,G,False,False,False,False,2.7933333333333334,False,,False,180.21505376344086,Food Cupboard,"Nuts, Dates & Dried Fruits",Nuts & Seeds,1.8265714285714285,152.92768131810837,1.8265714285714285,1.8265714285714285,Premium,765.9158454559675,612.9881641378591,False,0.0,152.92768131810837,2.7933333333333334,419.0,0.0
170964,6164001331618,Kaputei Mayo Ketchup Dressing 250G,FOOD,DRY,KAPUTEI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Ketchup",250g,pieces,1.0,1.0,10,219,KES,KES219.00,219.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,250G,250G,250G,250.0,G,False,False,False,False,0.876,False,,False,56.516129032258064,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,0.7072582159624413,123.85858237191827,0.7072582159624413,0.7072582159624413,Premium,1024.4196843082636,900.5611019363454,False,0.0,123.85858237191827,0.876,219.0,0.0
171205,8412147022593,Jake Sour Wild Strawberries Candy 100g,FOOD,DRY,JAKE,Spain,Carrefour,Food Cupboard,FKEN1700000,Food Cupboard/Chocolate & Confectionery/Candy/Loose Candy,100g,pieces,1.0,1.0,10,293,KES,KES293.00,293.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,2.93,False,,False,189.03225806451613,Food Cupboard,Chocolate & Confectionery,Candy,3.5,83.71428571428572,3.5,3.5,Value,388.57142857142856,304.85714285714283,True,0.4,205.65714285714284,7.1979999999999995,719.8,426.79999999999995
51623,6161101142731,Naturalli Dried Figs 100g,FOOD,DRY,NATURALLI,Kenya,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Nuts, Dates & Dried Fruits/Dried Fruits",100g,pieces,1.0,1.0,10,329,KES,KES329.00,329.0,lowStock,2.0,True,2,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,100G,100G,100G,100.0,G,False,False,False,False,3.29,False,,False,212.25806451612902,Food Cupboard,"Nuts, Dates & Dried Fruits",Dried Fruits,1.8265714285714285,180.11888002502738,1.8265714285714285,1.8265714285714285,Premium,765.9158454559675,585.7969654309402,False,0.0,180.11888002502738,3.29,329.0,0.0
190873,8033844980179,Novi Cannellini White Beans 400g,FOOD,DRY,NOVI,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Tins, Jars & Packets/Canned Vegetables&#39;/Baked Beans",400g,pieces,1.0,1.0,10,249,KES,KES249.00,249.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,400G,400G,400G,400.0,G,False,False,False,False,0.6225,False,,False,40.16129032258065,Food Cupboard,"Tins, Jars & Packets",Canned Vegetables&#39;,1.2173913043478262,51.13392857142858,1.2173913043478262,1.2173913043478262,Value,974.4196428571428,923.2857142857142,True,0.4,420.44821428571424,5.118499999999999,2047.3999999999996,1798.3999999999996
203237,6223001200772,Pretzo Chilli And Lemon Flavour Pretzel Sticks 50g,FOOD,DRY,Pretzo,Egypt,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",50g,pieces,1.0,1.0,10,105,KES,KES105.00,105.0,inStock,,True,10,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,50G,50G,50G,50.0,G,False,False,False,False,2.1,False,,False,135.48387096774195,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,154.36754176610978,1.3603896103896105,1.3603896103896105,Premium,619.5704057279236,465.2028639618138,False,0.0,154.36754176610978,2.1,105.0,0.0
245102,8008685003714,La Mole Taralli Garlic & Chilli 200G,FOOD,DRY,LA MOLE,Italy,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",,pieces,1.0,1.0,10,525,KES,KES525.00,525.0,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,200G,200G,200G,200.0,G,False,False,False,False,2.625,False,,False,169.35483870967744,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,192.95942720763722,1.3603896103896105,1.3603896103896105,Premium,619.5704057279236,426.6109785202864,False,0.0,192.95942720763722,2.625,525.0,0.0
11509,6291003005626,Tiffany Crunch N Cream Orange Wafers 153g,FOOD,DRY,TIFFANY,United Arab Emirates,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Biscuits, Crackers & Cakes/Coated Biscuits & Wafers/Wafers",153g,pieces,1.0,1.0,24,240,KES,KES240.00,240.0,inStock,,True,24,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,153G,153G,153G,153.0,G,False,False,False,False,1.5686274509803921,False,,False,101.20177103099304,Food Cupboard,"Biscuits, Crackers & Cakes",Coated Biscuits & Wafers,1.07125,146.42963369711944,1.07125,1.07125,Premium,583.4305717619603,437.00093806484085,False,0.0,146.42963369711944,1.5686274509803921,240.0,0.0
243981,6164004732542,Kaputei Tartar Sauce 250G,FOOD,DRY,KAPUTEI,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Condiments, Dressings & Marinades/Sauces & Condiments/Flavored Sauces",,pieces,1.0,1.0,10,219,KES,KES219.00,219.0,inStock,,True,100,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,250G,250G,250G,250.0,G,False,False,False,False,0.876,False,,False,56.516129032258064,Food Cupboard,"Condiments, Dressings & Marinades",Sauces & Condiments,0.7072582159624413,123.85858237191827,0.7072582159624413,0.7072582159624413,Premium,1024.4196843082636,900.5611019363454,False,0.0,123.85858237191827,0.876,219.0,0.0
39356,5202175004202,El Sabor Salsa Dip 315G,FOOD,DRY,EL SABOR,,Carrefour,Food Cupboard,FKEN1700000,"Food Cupboard/Chips, Dips & Snacks/Chips",315g,pieces,1.0,1.0,10,695,KES,KES695.00,695.0,lowStock,7.0,True,7,Carrefour,main,SLOTTED,False,False,False,False,False,False,False,315G,315G,315G,315.0,G,False,False,False,False,2.2063492063492065,False,,False,142.34511008704558,Food Cupboard,"Chips, Dips & Snacks",Chips,1.3603896103896105,162.18509679130204,1.3603896103896105,1.3603896103896105,Premium,619.5704057279236,457.3853089366215,False,0.0,162.18509679130204,2.2063492063492065,695.0,0.0
